DATE,TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED
12/23/16,14:45,40.6605938,-73.9313269,0,0,0,0,0,0,0,0
12/23/16,14:45,40.5608278,-74.1348091,0,0,0,0,0,0,0,0
12/23/16,15:00,40.6411245,-73.9456267,0,0,0,0,0,0,0,0
12/23/16,15:00,40.6076379,-73.9215853,0,0,0,0,0,0,0,0
12/23/16,15:00,40.8828508,-73.8260199,2,0,0,0,0,0,2,0
12/23/16,15:40,40.7466536,-73.9691174,0,0,0,0,0,0,0,0
12/23/16,16:23,40.8472788,-73.8447888,0,0,0,0,0,0,0,0
12/23/16,16:26,40.7651831,-73.9840078,1,0,1,0,0,0,0,0
12/23/16,16:30,40.7640321,-73.8774288,0,0,0,0,0,0,0,0
12/23/16,16:30,40.5843463,-73.9619894,0,0,0,0,0,0,0,0
12/23/16,16:55,40.6873305,-73.9818161,0,0,0,0,0,0,0,0
12/23/16,17:00,40.59434,-73.9359319,0,0,0,0,0,0,0,0
12/23/16,17:00,40.7221991,-73.9575415,0,0,0,0,0,0,0,0
12/23/16,17:00,40.785805,-73.9726712,0,0,0,0,0,0,0,0
12/23/16,17:00,40.829511,-73.9317577,0,0,0,0,0,0,0,0
12/23/16,17:04,40.8362863,-73.8845848,0,0,0,0,0,0,0,0
12/23/16,17:20,40.7563999,-73.8045271,0,0,0,0,0,0,0,0
12/23/16,18:00,40.6975396,-73.8710519,0,0,0,0,0,0,0,0
12/23/16,18:10,40.6980579,-73.8098624,0,0,0,0,0,0,0,0
12/23/16,18:15,40.7591324,-73.9764073,0,0,0,0,0,0,0,0
12/23/16,18:20,40.6963328,-73.7856152,1,0,0,0,0,0,1,0
12/23/16,18:30,40.7491017,-73.9840766,0,0,0,0,0,0,0,0
12/23/16,18:30,40.750642,-73.895669,0,0,0,0,0,0,0,0
12/23/16,18:40,40.5813966,-73.9556114,0,0,0,0,0,0,0,0
12/23/16,18:40,40.7210291,-73.9746991,0,0,0,0,0,0,0,0
11/5/16,11:11,40.753791,-73.7442778,1,0,0,0,0,0,2,0
11/5/16,11:11,40.6079204,-74.1389113,2,0,0,0,0,0,2,0
11/5/16,11:11,40.5827584,-74.1304,3,0,0,0,0,0,3,0
12/23/16,18:40,40.6822495,-73.9789656,2,0,0,0,0,0,2,0
12/23/16,18:43,40.678723,-73.9529869,0,0,0,0,0,0,0,0
12/23/16,18:50,40.7877646,-73.7913565,1,0,0,0,0,0,3,0
12/23/16,18:55,40.7493029,-74.0080628,0,0,0,0,0,0,0,0
11/5/16,12:11,40.7006626,-73.9877415,0,0,0,0,0,0,0,0
11/5/16,12:11,40.6026883,-73.9335507,0,0,0,0,0,0,0,0
12/23/16,18:55,40.7096821,-73.8989037,0,0,0,0,0,0,0,0
12/23/16,18:58,40.8433752,-73.9049386,1,0,0,0,1,0,0,0
12/23/16,19:00,40.824253,-73.9158019,0,0,0,0,0,0,0,0
11/5/16,16:11,40.7340677,-73.8724034,0,0,0,0,0,0,0,0
11/5/16,16:11,40.7199842,-73.9100534,0,0,0,0,0,0,0,0
11/5/16,16:11,40.6967302,-73.8471984,0,0,0,0,0,0,0,0
11/5/16,16:11,40.6905606,-73.8140919,0,0,0,0,0,0,0,0
12/23/16,19:00,40.7213532,-74.0046358,0,0,0,0,0,0,0,0
12/23/16,19:00,40.7134676,-73.9973018,0,0,0,0,0,0,0,0
11/5/16,16:11,40.5857101,-73.9127525,0,0,0,0,0,0,0,0
11/5/16,16:11,40.6518653,-73.8653425,0,0,0,0,0,0,0,0
11/5/16,16:11,40.7774158,-73.8175107,1,0,0,0,0,0,1,0
11/5/16,16:11,40.8275553,-73.9532695,1,0,0,0,0,0,1,0
11/5/16,16:11,40.87366,-73.8714093,1,0,0,0,0,0,1,0
11/5/16,17:11,40.6664524,-73.757631,0,0,0,0,0,0,0,0
12/23/16,19:00,40.743107,-73.824981,0,0,0,0,0,0,0,0
12/23/16,19:00,40.5749643,-74.1052337,0,0,0,0,0,0,0,0
12/23/16,19:00,40.7320429,-73.8703259,0,0,0,0,0,0,0,0
12/23/16,19:05,40.5880012,-73.8072846,1,0,1,0,0,0,0,0
12/23/16,19:35,40.7177222,-73.9650694,1,0,1,0,0,0,0,0
12/23/16,21:00,40.8208801,-73.8666946,0,0,0,0,0,0,0,0
12/23/16,23:12,40.7782978,-73.9543572,0,0,0,0,0,0,0,0
12/23/16,4:05,40.6159289,-74.0874148,0,0,0,0,0,0,0,0
12/23/16,4:15,40.6334751,-73.910995,0,0,0,0,0,0,0,0
12/23/16,8:02,40.7214494,-73.9973989,0,0,0,0,0,0,0,0
12/23/16,8:10,40.579501,-74.078252,0,0,0,0,0,0,0,0
12/23/16,9:45,40.6776512,-73.9497681,0,0,0,0,0,0,0,0
12/23/16,9:50,40.636064,-73.889442,0,0,0,0,0,0,0,0
12/23/16,9:50,40.7141509,-73.7708873,0,0,0,0,0,0,0,0
12/22/16,0:00,40.6969367,-73.9584952,0,0,0,0,0,0,0,0
12/22/16,0:00,40.6802409,-73.9467485,0,0,0,0,0,0,0,0
12/22/16,0:00,40.6306327,-74.0092229,0,0,0,0,0,0,0,0
12/22/16,0:10,40.7026757,-73.8617012,0,0,0,0,0,0,0,0
12/22/16,0:15,40.7266047,-73.9306435,0,0,0,0,0,0,0,0
12/22/16,0:20,40.6880197,-73.9836152,0,0,0,0,0,0,0,0
12/22/16,10:00,40.5839524,-74.0869301,0,0,0,0,0,0,0,0
12/22/16,12:40,40.7205903,-73.9749094,0,0,0,0,0,0,0,0
11/5/16,19:11,40.675885,-73.7557617,0,0,0,0,0,0,0,0
11/5/16,19:11,40.6905431,-73.8239146,0,0,0,0,0,0,0,0
12/22/16,12:45,40.8404759,-73.9352937,0,0,0,0,0,0,0,0
12/22/16,13:00,40.7044959,-73.817418,0,0,0,0,0,0,0,0
12/22/16,14:08,40.6072942,-73.7514064,0,0,0,0,0,0,0,0
11/5/16,20:11,40.6481883,-73.9161646,0,0,0,0,0,0,0,0
11/5/16,20:11,40.7519328,-73.9757024,0,0,0,0,0,0,0,0
11/5/16,20:11,40.8178464,-73.9418441,0,0,0,0,0,0,0,0
11/5/16,20:11,40.7553013,-73.8700816,0,0,0,0,0,0,0,0
11/5/16,20:11,40.6909168,-73.7281786,0,0,0,0,0,0,0,0
11/5/16,20:11,40.6656445,-73.7789516,0,0,0,0,0,0,0,0
12/22/16,14:10,40.8210693,-73.8989332,0,0,0,0,0,0,0,0
12/22/16,14:44,40.7639012,-73.9532241,0,0,0,0,0,0,0,0
11/5/16,20:11,40.8308453,-73.9472242,1,0,1,0,0,0,0,0
12/22/16,14:48,40.7773465,-73.9504692,0,0,0,0,0,0,0,0
12/22/16,15:00,40.7339788,-73.9909432,0,0,0,0,0,0,0,0
12/22/16,15:00,40.7219956,-74.0029727,0,0,0,0,0,0,0,0
12/22/16,15:00,40.6110067,-73.9843833,1,0,0,0,0,0,1,0
11/5/16,3:11,40.7609285,-73.969133,0,0,0,0,0,0,0,0
12/22/16,15:04,40.8144383,-73.8930727,0,0,0,0,0,0,0,0
11/5/16,3:11,40.7470001,-73.8691666,0,0,0,0,0,0,0,0
11/5/16,3:11,40.767373,-73.9500574,0,0,0,0,0,0,0,0
11/5/16,3:11,40.7464925,-74.0013245,1,0,1,0,0,0,0,0
11/5/16,3:11,40.6969221,-73.7641847,2,0,0,0,0,0,2,0
11/5/16,4:11,40.7665729,-73.888456,0,0,0,0,0,0,0,0
11/5/16,8:11,40.6648194,-73.902724,0,0,0,0,0,0,0,0
11/5/16,8:11,40.5778438,-73.9604016,0,0,0,0,0,0,0,0
12/22/16,15:08,40.6959932,-73.983213,0,0,0,0,0,0,0,0
12/22/16,15:11,40.713899,-73.7487976,0,0,0,0,0,0,0,0
12/22/16,15:28,40.7819873,-73.8256227,0,0,0,0,0,0,0,0
12/22/16,15:30,40.6374062,-73.9153999,0,0,0,0,0,0,0,0
12/22/16,15:30,40.7647112,-73.8306857,0,0,0,0,0,0,0,0
12/22/16,15:30,40.6915655,-73.8656225,0,0,0,0,0,0,0,0
12/22/16,15:30,40.6056732,-74.0309361,0,0,0,0,0,0,0,0
12/22/16,15:37,40.6965588,-73.9809032,0,0,0,0,0,0,0,0
12/22/16,16:00,40.6982547,-73.8693881,0,0,0,0,0,0,0,0
12/22/16,16:00,40.7213241,-73.7785336,0,0,0,0,0,0,0,0
12/22/16,16:40,40.7533047,-73.912571,4,0,0,0,0,0,4,0
12/22/16,16:45,40.8451897,-73.9111894,0,0,0,0,0,0,0,0
12/22/16,16:45,40.7303695,-73.9138714,1,0,0,0,0,0,1,0
12/22/16,17:00,40.8345141,-73.9177042,0,0,0,0,0,0,0,0
11/4/16,0:11,40.7791238,-73.9849757,0,0,0,0,0,0,0,0
12/22/16,17:00,40.7445767,-73.8258072,0,0,0,0,0,0,0,0
12/22/16,18:30,40.6243002,-74.0277346,0,0,0,0,0,0,0,0
12/22/16,18:30,40.6855668,-73.9737074,0,0,0,0,0,0,0,0
11/4/16,11:11,40.7498431,-73.7118918,0,0,0,0,0,0,0,0
11/4/16,11:11,40.7744491,-73.9184536,0,0,0,0,0,0,0,0
12/22/16,18:30,40.6098096,-73.9224976,0,0,0,0,0,0,0,0
12/22/16,18:30,40.6320672,-73.9186024,0,0,0,0,0,0,0,0
12/22/16,18:30,40.7636578,-73.9734636,0,0,0,0,0,0,0,0
11/4/16,11:11,40.7198636,-73.9448493,0,0,0,0,0,0,0,0
11/4/16,11:11,40.8361602,-73.8717742,0,0,0,0,0,0,0,0
11/4/16,11:11,40.6665794,-73.9396763,1,0,1,0,0,0,0,0
12/22/16,18:30,40.7091579,-73.8410666,0,0,0,0,0,0,0,0
11/4/16,11:11,40.7058694,-74.0132549,1,0,0,0,0,0,1,0
11/4/16,12:11,40.6205076,-74.0352219,0,0,0,0,0,0,0,0
12/22/16,19:16,40.719322,-74.0058874,0,0,0,0,0,0,0,0
12/22/16,19:20,40.8980287,-73.8695313,1,0,0,0,0,0,1,0
11/4/16,12:11,40.7553524,-73.9638478,0,0,0,0,0,0,0,0
11/4/16,12:11,40.7852936,-73.9693348,0,0,0,0,0,0,0,0
11/4/16,12:11,40.7820551,-73.9537191,0,0,0,0,0,0,0,0
11/4/16,12:11,40.7557958,-73.9357983,0,0,0,0,0,0,0,0
11/4/16,13:11,40.895382,-73.8465356,0,0,0,0,0,0,0,0
11/4/16,13:11,40.6712208,-73.8827543,0,0,0,0,0,0,0,0
12/22/16,19:39,40.6293726,-73.9280049,0,0,0,0,0,0,0,0
12/22/16,19:45,40.8554651,-73.8918644,0,0,0,0,0,0,0,0
12/22/16,1:15,40.8077033,-73.9295459,0,0,0,0,0,0,0,0
11/4/16,13:11,40.6121211,-73.9190085,0,0,0,0,0,0,0,0
12/22/16,8:16,40.7128434,-73.9045044,0,0,0,0,0,0,0,0
12/22/16,8:25,40.6533268,-73.9382899,0,0,0,0,0,0,0,0
12/22/16,8:30,40.7142004,-73.995087,0,0,0,0,0,0,0,0
12/22/16,8:30,40.7886412,-73.8137206,0,0,0,0,0,0,0,0
12/21/16,14:45,40.6227987,-74.0283499,0,0,0,0,0,0,0,0
12/21/16,14:45,40.7650295,-73.7717267,0,0,0,0,0,0,0,0
12/21/16,14:45,40.7703133,-73.8760236,1,0,0,0,0,0,1,0
12/21/16,14:55,40.8161196,-73.9266288,0,0,0,0,0,0,0,0
12/21/16,14:55,40.6794186,-73.7614777,2,0,0,0,0,0,2,0
12/21/16,15:00,40.7092,-73.9578095,0,0,0,0,0,0,0,0
12/21/16,15:10,40.6287032,-74.1097784,0,0,0,0,0,0,0,0
12/21/16,15:20,40.7611455,-73.7554844,0,0,0,0,0,0,0,0
12/21/16,17:00,40.6107448,-74.0958285,0,0,0,0,0,0,0,0
11/26/16,1:11,40.8432227,-73.9391763,0,0,0,0,0,0,0,0
12/21/16,19:35,40.5812357,-73.8320257,0,0,0,0,0,0,0,0
12/21/16,20:00,40.7654813,-73.9136994,0,0,0,0,0,0,0,0
12/21/16,20:00,40.7792609,-73.9151294,0,0,0,0,0,0,0,0
11/4/16,15:11,40.6662366,-73.7609885,0,0,0,0,0,0,0,0
11/4/16,15:11,40.678236,-73.8975198,0,0,0,0,0,0,0,0
11/4/16,15:11,40.7139775,-73.9530878,0,0,0,0,0,0,0,0
11/4/16,15:11,40.7259839,-73.7242067,0,0,0,0,0,0,0,0
11/4/16,16:11,40.8242083,-73.8587895,0,0,0,0,0,0,0,0
12/21/16,23:00,40.7165037,-73.8772059,0,0,0,0,0,0,0,0
11/4/16,16:11,40.5861184,-73.9360334,0,0,0,0,0,0,0,0
11/4/16,16:11,40.6078397,-74.0871868,0,0,0,0,0,0,0,0
11/4/16,16:11,40.6904041,-73.805741,2,0,0,0,0,0,2,0
11/4/16,17:11,40.7181578,-73.9483776,0,0,0,0,0,0,0,0
11/4/16,17:11,40.7009575,-73.9136386,0,0,0,0,0,0,0,0
12/20/16,0:40,40.7502366,-73.879663,1,0,0,0,1,0,0,0
12/20/16,13:30,40.7122788,-73.7286595,0,0,0,0,0,0,0,0
12/20/16,13:40,40.8536469,-73.8556544,0,0,0,0,0,0,0,0
12/20/16,13:50,40.761364,-73.83164,0,0,0,0,0,0,0,0
12/20/16,14:55,40.8098637,-73.9514059,0,0,0,0,0,0,0,0
12/20/16,15:55,40.8508595,-73.9076461,1,0,0,0,0,0,1,0
12/20/16,16:00,40.730053,-73.7935239,0,0,0,0,0,0,0,0
12/20/16,18:15,40.6375137,-73.9627802,1,0,0,0,0,0,1,0
12/20/16,18:40,40.7547026,-73.8453979,0,0,0,0,0,0,0,0
12/20/16,18:50,40.7536948,-73.8983014,0,0,0,0,0,0,0,0
12/20/16,18:50,40.7101767,-74.0011362,1,0,0,0,0,0,1,0
12/20/16,18:53,40.5795702,-74.1316898,0,0,0,0,0,0,0,0
12/20/16,18:53,40.7597884,-73.9765442,1,0,0,0,0,0,1,0
12/20/16,18:58,40.8360929,-73.8703818,0,0,0,0,0,0,0,0
12/20/16,19:00,40.8515513,-73.8440595,0,0,0,0,0,0,0,0
12/20/16,19:00,40.6960346,-73.9845292,0,0,0,0,0,0,0,0
12/20/16,19:00,40.6357101,-73.9543863,0,0,0,0,0,0,0,0
11/4/16,6:11,40.6500815,-73.9610074,0,0,0,0,0,0,0,0
11/4/16,6:11,40.6495419,-73.8994705,0,0,0,0,0,0,0,0
11/4/16,6:11,40.7173813,-73.9913026,0,0,0,0,0,0,0,0
11/4/16,6:11,40.7712762,-73.9225444,0,0,0,0,0,0,0,0
11/4/16,6:11,40.6670494,-73.8094389,0,0,0,0,0,0,0,0
12/20/16,19:15,40.7859687,-73.9688434,1,0,0,0,0,0,1,0
12/20/16,19:15,40.6843183,-73.7696774,1,0,0,0,0,0,1,0
11/4/16,7:11,40.8137456,-73.9313928,0,0,0,0,0,0,0,0
11/4/16,7:11,40.8306364,-73.9009856,0,0,0,0,0,0,0,0
11/4/16,7:11,40.6116059,-74.008201,0,0,0,0,0,0,0,0
11/4/16,7:11,40.695449,-73.9103713,0,0,0,0,0,0,0,0
12/20/16,19:49,40.7390253,-73.9733471,0,0,0,0,0,0,0,0
12/20/16,9:30,40.5996266,-73.9829131,0,0,0,0,0,0,0,0
12/19/16,10:00,40.8364695,-73.9370251,0,0,0,0,0,0,0,0
12/19/16,10:00,40.745119,-73.904487,1,0,0,0,1,0,0,0
12/19/16,10:14,40.7172714,-73.9628511,0,0,0,0,0,0,0,0
12/19/16,10:15,40.6344828,-73.9188516,0,0,0,0,0,0,0,0
12/19/16,10:15,40.720982,-73.9869514,0,0,0,0,0,0,0,0
12/19/16,10:26,40.7992509,-73.970867,0,0,0,0,0,0,0,0
12/19/16,10:30,40.7138999,-73.7786834,1,0,0,0,0,0,1,0
12/19/16,10:45,40.6483757,-73.9657832,0,0,0,0,0,0,0,0
12/19/16,11:14,40.7655301,-73.9976715,0,0,0,0,0,0,0,0
12/19/16,11:20,40.6384557,-73.9993046,0,0,0,0,0,0,0,0
12/19/16,11:30,40.7152212,-73.9917141,0,0,0,0,0,0,0,0
12/19/16,13:12,40.6352397,-73.9676275,1,0,1,0,0,0,0,0
12/19/16,13:20,40.8782895,-73.8700582,0,0,0,0,0,0,0,0
12/19/16,15:30,40.7786046,-73.9146681,0,0,0,0,0,0,0,0
12/19/16,17:03,40.588514,-73.9493455,0,0,0,0,0,0,0,0
12/19/16,17:03,40.7212929,-73.9956059,0,0,0,0,0,0,0,0
12/19/16,17:05,40.6466752,-73.970148,0,0,0,0,0,0,0,0
12/19/16,17:51,40.7208345,-73.9976551,0,0,0,0,0,0,0,0
12/19/16,18:00,40.6089348,-73.9719152,0,0,0,0,0,0,0,0
12/19/16,18:25,40.880338,-73.8382349,0,0,0,0,0,0,0,0
12/19/16,19:30,40.6939165,-73.9560197,0,0,0,0,0,0,0,0
12/19/16,19:45,40.6110621,-73.8971299,0,0,0,0,0,0,0,0
12/19/16,21:00,40.7287578,-73.9476658,0,0,0,0,0,0,0,0
12/19/16,21:00,40.7192038,-73.9903644,0,0,0,0,0,0,0,0
12/19/16,21:35,40.7596798,-73.8323482,0,0,0,0,0,0,0,0
12/19/16,21:35,40.8228913,-73.942071,1,0,0,0,1,0,0,0
12/19/16,22:00,40.6751042,-73.8648049,2,0,0,0,0,0,2,0
12/19/16,22:06,40.7292306,-73.9935705,0,0,0,0,0,0,0,0
12/19/16,7:30,40.7248742,-73.8065208,2,0,0,0,0,0,2,0
12/19/16,7:55,40.6592875,-73.9229195,0,0,0,0,0,0,0,0
12/19/16,8:00,40.5932616,-74.1106455,0,0,0,0,0,0,0,0
12/19/16,8:40,40.6911938,-73.9977679,0,0,0,0,0,0,0,0
12/19/16,8:45,40.6726984,-73.9363433,0,0,0,0,0,0,0,0
11/3/16,15:11,40.8238325,-73.876232,0,0,0,0,0,0,0,0
12/19/16,8:50,40.72895,-73.9279233,1,0,0,0,0,0,1,0
12/19/16,9:00,40.7073694,-73.8173886,0,0,0,0,0,0,0,0
12/19/16,9:00,40.677663,-73.8031211,0,0,0,0,0,0,0,0
12/19/16,9:02,40.8794595,-73.8635865,1,0,0,0,0,0,1,0
12/18/16,0:00,40.665256,-73.7353338,0,0,0,0,0,0,0,0
12/18/16,17:30,40.642384,-73.9253821,0,0,0,0,0,0,0,0
12/18/16,17:30,40.766359,-73.8875543,0,0,0,0,0,0,0,0
12/18/16,17:30,40.6040965,-74.0203486,0,0,0,0,0,0,0,0
12/18/16,17:34,40.6989453,-73.9169375,0,0,0,0,0,0,0,0
12/18/16,17:39,40.642384,-73.9253821,0,0,0,0,0,0,0,0
12/18/16,19:00,40.7501341,-73.7862433,0,0,0,0,0,0,0,0
12/18/16,19:05,40.6141362,-73.9483464,0,0,0,0,0,0,0,0
12/18/16,19:58,40.6360765,-73.9510893,0,0,0,0,0,0,0,0
12/18/16,20:05,40.7150775,-73.9518821,0,0,0,0,0,0,0,0
12/18/16,20:05,40.6258159,-73.9981159,1,0,0,0,0,0,1,0
11/3/16,23:11,40.7583771,-73.9943762,0,0,0,0,0,0,0,0
12/18/16,22:30,40.7729662,-73.9582565,1,0,1,0,0,0,0,0
12/18/16,22:45,40.820189,-73.8906752,1,0,0,0,0,0,1,0
12/18/16,23:00,40.8678894,-73.8672765,0,0,0,0,0,0,0,0
12/18/16,23:15,40.6777156,-73.935859,0,0,0,0,0,0,0,0
12/18/16,23:30,40.8423355,-73.9161838,0,0,0,0,0,0,0,0
12/18/16,3:20,40.6770502,-73.9386934,2,0,0,0,0,0,2,0
12/18/16,3:50,40.8231962,-73.9051048,0,0,0,0,0,0,0,0
12/18/16,3:50,40.7483184,-73.8774144,0,0,0,0,0,0,0,0
12/17/16,0:00,40.6495238,-73.9807129,0,0,0,0,0,0,0,0
12/17/16,0:00,40.5966115,-73.9569264,0,0,0,0,0,0,0,0
12/17/16,0:00,40.7306976,-73.8211565,0,0,0,0,0,0,0,0
12/17/16,0:00,40.6850839,-73.8351173,0,0,0,0,0,0,0,0
12/17/16,0:00,40.6975027,-73.7919406,0,0,0,0,0,0,0,0
12/17/16,0:20,40.7435611,-73.902609,0,0,0,0,0,0,0,0
12/17/16,0:22,40.6409147,-73.9736422,1,0,0,0,0,0,1,0
12/17/16,0:40,40.8265303,-73.9466603,0,0,0,0,0,0,0,0
12/17/16,11:28,40.5806177,-74.1525287,0,0,0,0,0,0,0,0
12/17/16,11:50,40.5604671,-74.1012376,0,0,0,0,0,0,0,0
12/17/16,12:00,40.749487,-73.9954453,0,0,0,0,0,0,0,0
12/17/16,12:00,40.6969623,-73.7952132,0,0,0,0,0,0,0,0
11/2/16,23:11,40.6357861,-73.9595241,0,0,0,0,0,0,0,0
11/2/16,23:11,40.763893,-73.9149938,0,0,0,0,0,0,0,0
11/2/16,23:11,40.8449781,-73.9187581,0,0,0,0,0,0,0,0
11/2/16,23:11,40.6506684,-73.9524697,1,0,1,0,0,0,0,0
12/17/16,12:00,40.8382406,-73.8766813,1,0,0,0,0,0,1,0
12/17/16,12:40,40.7644406,-73.8822328,0,0,0,0,0,0,0,0
12/17/16,13:30,40.7560994,-73.7465393,2,0,0,0,0,0,2,0
12/17/16,13:42,40.8586803,-73.8992122,0,0,0,0,0,0,0,0
12/17/16,14:00,40.6662948,-73.7989819,4,0,0,0,0,0,4,0
12/17/16,17:45,40.5267041,-74.1737689,1,0,0,0,0,0,1,0
12/17/16,18:30,40.7573389,-73.986013,0,0,0,0,0,0,0,0
12/17/16,18:40,40.5924133,-73.9532601,2,0,2,0,0,0,0,0
12/17/16,19:30,40.8461467,-73.841824,0,0,0,0,0,0,0,0
12/17/16,19:35,40.8822958,-73.8408158,0,0,0,0,0,0,0,0
12/17/16,20:30,40.6648434,-73.8222846,0,0,0,0,0,0,0,0
12/17/16,21:25,40.6347138,-74.1073636,0,0,0,0,0,0,0,0
12/17/16,22:10,40.8593085,-73.8988389,0,0,0,0,0,0,0,0
12/17/16,22:10,40.759308,-73.9652931,0,0,0,0,0,0,0,0
12/17/16,22:25,40.7405592,-73.8562314,1,0,1,0,0,0,0,0
12/17/16,22:28,40.7693175,-73.9921117,0,0,0,0,0,0,0,0
12/17/16,22:40,40.6824233,-73.9706837,0,0,0,0,0,0,0,0
12/17/16,22:47,40.7927515,-73.971314,0,0,0,0,0,0,0,0
12/17/16,23:00,40.7514416,-73.9760491,0,0,0,0,0,0,0,0
12/17/16,2:30,40.6806228,-73.8895015,0,0,0,0,0,0,0,0
12/17/16,2:55,40.6374159,-73.9296537,0,0,0,0,0,0,0,0
12/17/16,3:00,40.7187947,-73.9890116,0,0,0,0,0,0,0,0
12/17/16,3:00,40.7583082,-73.9629257,0,0,0,0,0,0,0,0
12/17/16,3:00,40.8051537,-73.9511132,0,0,0,0,0,0,0,0
12/17/16,6:30,40.7036686,-73.9380089,0,0,0,0,0,0,0,0
12/17/16,6:45,40.7044959,-73.817418,0,0,0,0,0,0,0,0
12/17/16,7:00,40.6226519,-73.9176052,0,0,0,0,0,0,0,0
12/17/16,7:00,40.73271,-73.8432189,1,0,0,0,0,0,1,0
12/17/16,7:00,40.7397355,-73.8176099,1,0,0,0,0,0,2,0
12/17/16,7:10,40.7103999,-73.8397258,1,0,0,0,0,0,1,0
12/17/16,7:20,40.717301,-73.8251426,0,0,0,0,0,0,0,0
12/17/16,7:30,40.870291,-73.8431695,1,0,1,0,0,0,0,0
12/17/16,7:50,40.7959573,-73.9708287,0,0,0,0,0,0,0,0
12/17/16,7:57,40.7113256,-73.9472431,0,0,0,0,0,0,0,0
12/17/16,8:20,40.5852287,-73.9415423,0,0,0,0,0,0,0,0
12/17/16,8:30,40.6894195,-73.9227765,0,0,0,0,0,0,0,0
12/17/16,8:30,40.6694768,-73.9199662,0,0,0,0,0,0,0,0
12/17/16,8:30,40.7363532,-73.9933785,1,0,0,0,0,0,1,0
12/17/16,8:43,40.7627399,-73.959696,0,0,0,0,0,0,0,0
12/17/16,9:30,40.7106916,-73.7905792,0,0,0,0,0,0,0,0
12/17/16,9:31,40.6553345,-73.9307664,0,0,0,0,0,0,0,0
12/17/16,9:38,40.6884003,-73.9511735,0,0,0,0,0,0,0,0
12/17/16,9:45,40.7029601,-74.0115051,0,0,0,0,0,0,0,0
12/17/16,9:50,40.843548,-73.8569449,0,0,0,0,0,0,0,0
12/16/16,0:00,40.7723438,-73.9526861,0,0,0,0,0,0,0,0
12/16/16,0:15,40.6988467,-73.9577367,0,0,0,0,0,0,0,0
12/16/16,0:15,40.7138807,-73.7787015,0,0,0,0,0,0,0,0
12/16/16,0:30,40.7915587,-73.8514156,0,0,0,0,0,0,0,0
12/16/16,0:31,40.6127816,-73.9396853,0,0,0,0,0,0,0,0
12/16/16,10:05,40.7615523,-73.988261,1,0,0,0,0,0,1,0
11/1/16,19:11,40.6464994,-73.926891,0,0,0,0,0,0,0,0
11/1/16,1:11,40.6915381,-73.99911,0,0,0,0,0,0,0,0
11/1/16,1:11,40.6916827,-73.9993335,0,0,0,0,0,0,0,0
12/16/16,11:09,40.7199725,-73.9928968,0,0,0,0,0,0,0,0
12/16/16,11:10,40.7460038,-73.9942618,0,0,0,0,0,0,0,0
12/16/16,11:15,40.6405826,-73.9557162,0,0,0,0,0,0,0,0
12/16/16,11:20,40.7439184,-73.9251853,0,0,0,0,0,0,0,0
12/16/16,14:30,40.7645422,-73.7696382,0,0,0,0,0,0,0,0
12/16/16,14:45,40.8172146,-73.9309449,0,0,0,0,0,0,0,0
12/16/16,14:45,40.6005903,-73.961364,0,0,0,0,0,0,0,0
12/16/16,14:47,40.8264416,-73.9392676,0,0,0,0,0,0,0,0
12/16/16,14:50,40.7816857,-73.8450175,0,0,0,0,0,0,0,0
12/16/16,15:00,40.7601531,-73.9987944,0,0,0,0,0,0,0,0
12/16/16,15:00,40.7665729,-73.888456,0,0,0,0,0,0,0,0
12/16/16,15:00,40.7713071,-73.8766313,0,0,0,0,0,0,0,0
12/16/16,15:07,40.8270777,-73.8516967,0,0,0,0,0,0,0,0
12/16/16,15:15,40.5758823,-73.9914578,0,0,0,0,0,0,0,0
12/16/16,15:35,40.6871391,-73.9874303,1,0,1,0,0,0,0,0
12/16/16,16:42,40.657591,-73.8834919,0,0,0,0,0,0,0,0
12/16/16,16:45,40.7605628,-73.7671504,0,0,0,0,0,0,0,0
12/16/16,16:45,40.7266237,-73.9064473,0,0,0,0,0,0,0,0
12/16/16,16:50,40.6943437,-73.9836569,0,0,0,0,0,0,0,0
12/16/16,17:10,40.6541334,-73.9123297,1,0,0,0,0,0,1,0
12/16/16,17:11,40.607148,-74.0115678,0,0,0,0,0,0,0,0
10/31/16,12:10,40.6933649,-73.9128515,1,0,0,0,1,0,0,0
10/31/16,12:10,40.7614168,-73.8228825,1,0,1,0,0,0,0,0
10/31/16,12:10,40.7595424,-73.8322546,1,0,0,0,0,0,1,0
10/31/16,13:10,40.7276604,-73.9429439,0,0,0,0,0,0,0,0
10/31/16,13:10,40.648744,-74.0208761,0,0,0,0,0,0,0,0
10/31/16,13:10,40.7635887,-73.9714096,0,0,0,0,0,0,0,0
10/31/16,13:10,40.8664952,-73.9174549,0,0,0,0,0,0,0,0
12/16/16,17:40,40.6517331,-73.930381,0,0,0,0,0,0,0,0
12/16/16,17:45,40.7349858,-73.8506577,0,0,0,0,0,0,0,0
12/16/16,17:45,40.7129497,-73.906921,1,0,1,0,0,0,0,0
12/16/16,18:30,40.7534092,-73.8523438,0,0,0,0,0,0,0,0
